**** Lasso ****

Terrain cut 1


polynomial = 30 
lambda = 0.00025595479226995333


Parameters with uncertainties
0.037959  +/-  7e-06
-0.01543  +/-  8e-06
-0.069354  +/-  9e-06
-0.123133  +/-  9e-06
-0.175556  +/-  9e-06
-0.224594  +/-  1e-05
-0.267013  +/-  1e-05
-0.297796  +/-  1e-05
-0.309197  +/-  1.2e-05
-0.289171  +/-  1.3e-05
-0.219373  +/-  1.2e-05
-0.076631  +/-  1.2e-05
0.139432  +/-  1.2e-05
0.265  +/-  1.4e-05
-0.018309  +/-  1.3e-05
0.479351  +/-  1.2e-05
-2.074689  +/-  9e-06
0.308084  +/-  7e-06
0.385707  +/-  1.1e-05
0.351533  +/-  1.6e-05
0.345028  +/-  1.6e-05
0.346325  +/-  1.2e-05
0.339949  +/-  1.2e-05
0.322248  +/-  1.1e-05
0.294767  +/-  1.1e-05
0.260205  +/-  1.2e-05
0.220878  +/-  1.1e-05
0.178365  +/-  1e-05
0.133597  +/-  1.1e-05
0.08706  +/-  1.1e-05
0.039004  +/-  1e-05
-0.010376  +/-  1.1e-05
-0.060758  +/-  1e-05
-0.11151  +/-  1.1e-05
-0.16148  +/-  1.2e-05
-0.208727  +/-  1.1e-05
-0.250149  +/-  1.1e-05
-0.280931  +/-  1.2e-05
-0.293615  +/-  1.2e-05
-0.276562  +/-  1.6e-05
-0.211947  +/-  1.6e-05
-0.077088  +/-  1.1e-05
0.128787  +/-  7e-06
0.247225  +/-  1e-05
-0.014486  +/-  1.1e-05
0.554089  +/-  1.3e-05
-2.046292  +/-  1.6e-05
0.206789  +/-  2e-05
0.289617  +/-  2.3e-05
0.276525  +/-  2.5e-05
0.290909  +/-  2.2e-05
0.310171  +/-  1.5e-05
0.318774  +/-  1.4e-05
0.313559  +/-  1.3e-05
0.296622  +/-  1.2e-05
0.271146  +/-  1.4e-05
0.239835  +/-  1.3e-05
0.204564  +/-  1.2e-05
0.166474  +/-  1.4e-05
0.126175  +/-  1.2e-05
0.083947  +/-  1e-05
0.039919  +/-  1.2e-05
-0.005783  +/-  1.4e-05
-0.052884  +/-  1.2e-05
-0.100796  +/-  1.3e-05
-0.148427  +/-  1.4e-05
-0.193922  +/-  1.2e-05
-0.234312  +/-  1.3e-05
-0.264977  +/-  1.4e-05
-0.27874  +/-  1.5e-05
-0.264353  +/-  2.2e-05
-0.204501  +/-  2.5e-05
-0.07699  +/-  2.3e-05
0.119286  +/-  2e-05
0.230864  +/-  1.6e-05
-0.011088  +/-  1.3e-05

MSE whole data set =  31.257929378353342
R2 whole data set =  0.7069514220675303

Resampling:

Mean MSE on train data =  31.23123628537265
Mean MSE on test data =  31.71610137673942

Mean R2 on train data =  0.7071077638857866
Mean R2 on test data =  0.7006799743444494

***********************************************

Terrain cut 3


polynomial = 30 
lambda = 1e-16


Parameters with uncertainties
252.909199  +/-  0.0
66.37253  +/-  0.0
-19.777591  +/-  0.0
-9.309149  +/-  2e-06
27.212025  +/-  1e-06
-13.282343  +/-  2e-06
-19.327978  +/-  1.5e-05
26.879227  +/-  1.3e-05
3.587649  +/-  1.3e-05
-10.0278  +/-  1.5e-05
-19.736495  +/-  6.9e-05
18.826392  +/-  6.7e-05
7.871366  +/-  6.3e-05
1.214529  +/-  6.7e-05
-7.264403  +/-  7e-05
-16.292604  +/-  0.000173
8.918432  +/-  0.000193
6.390052  +/-  0.000179
5.450581  +/-  0.000178
1.237473  +/-  0.000193
-5.312208  +/-  0.000175
-11.009505  +/-  0.000223
-0.071491  +/-  0.000297
2.890556  +/-  0.000275
5.127781  +/-  0.000273
5.153883  +/-  0.000273
1.494626  +/-  0.000299
-3.961591  +/-  0.000227
-5.358743  +/-  0.000116
-6.812314  +/-  0.000184
-0.941375  +/-  0.000181
3.047761  +/-  0.000201
5.118737  +/-  0.000195
5.070297  +/-  0.000181
1.611467  +/-  0.000185
-2.998645  +/-  0.000115
-0.301133  +/-  0.000141
-10.861243  +/-  0.000149
-4.283399  +/-  0.000178
0.519739  +/-  0.00016
3.506789  +/-  0.000156
5.07846  +/-  0.00016
4.877065  +/-  0.000177
1.56982  +/-  0.000148
-2.277914  +/-  0.000157
3.633357  +/-  9.4e-05
-12.330505  +/-  0.000111
-6.765619  +/-  0.000103
-1.82742  +/-  0.000188
1.471247  +/-  0.000196
3.654062  +/-  0.000197
4.86515  +/-  0.000184
4.563163  +/-  0.000101
1.419444  +/-  0.000114
-1.714416  +/-  0.000107
6.242623  +/-  0.00014
-11.652429  +/-  0.000142
-8.28488  +/-  0.000168
-3.702191  +/-  0.000152
-0.446942  +/-  0.000169
1.862172  +/-  0.000153
3.54434  +/-  0.000171
4.525812  +/-  0.000151
4.175306  +/-  0.000166
1.209366  +/-  0.000138
-1.262698  +/-  0.000138
7.555151  +/-  9.3e-05
-9.408893  +/-  8.4e-05
-8.899345  +/-  7.7e-05
-4.999209  +/-  0.000132
-2.005459  +/-  0.000121
0.188543  +/-  0.000163
1.914344  +/-  0.00016
3.288138  +/-  0.000124
4.123776  +/-  0.000135
3.759275  +/-  7.8e-05
0.974404  +/-  8.3e-05
-0.899079  +/-  8.5e-05
7.746586  +/-  0.000106
-6.209881  +/-  0.000102
-8.758673  +/-  0.000124
-5.722046  +/-  0.000108
-3.118345  +/-  0.000138
-1.161712  +/-  0.00017
0.41786  +/-  0.000115
1.792286  +/-  0.000175
2.967516  +/-  0.000134
3.70727  +/-  0.000107
3.348027  +/-  0.000123
0.736314  +/-  9.8e-05
-0.609977  +/-  0.000109
7.071357  +/-  0.000117
-2.61219  +/-  9.8e-05
-8.054267  +/-  0.000139
-5.937202  +/-  0.000129
-3.7859  +/-  0.000153
-2.124336  +/-  0.000136
-0.770542  +/-  0.00014
0.443859  +/-  0.000141
1.594237  +/-  0.000136
2.633882  +/-  0.000151
3.307244  +/-  0.000129
2.962037  +/-  0.000137
0.507775  +/-  9.9e-05
-0.385472  +/-  0.000112
5.809241  +/-  8.5e-05
0.928518  +/-  8.4e-05
-6.98385  +/-  8.7e-05
-5.743419  +/-  0.000117
-4.055833  +/-  0.000134
-2.707909  +/-  0.000129
-1.605983  +/-  0.000141
-0.608034  +/-  0.000114
0.376639  +/-  0.000142
1.374887  +/-  0.000128
2.316481  +/-  0.000131
2.941099  +/-  0.000116
2.612359  +/-  8.8e-05
0.295861  +/-  8.3e-05
-0.216412  +/-  6.6e-05
4.226477  +/-  8.7e-05
4.078715  +/-  7.9e-05
-5.727756  +/-  9e-05
-5.25029  +/-  0.000103
-3.999375  +/-  0.000105
-2.957909  +/-  0.000121
-2.106479  +/-  0.00012
-1.33429  +/-  0.000101
-0.557157  +/-  0.000101
0.273915  +/-  0.000122
1.162882  +/-  0.000123
2.030044  +/-  0.000108
2.616857  +/-  0.000103
2.303665  +/-  9e-05
0.104331  +/-  7.7e-05
-0.093589  +/-  8.5e-05
2.55061  +/-  0.000112
6.627647  +/-  8.5e-05
-4.43513  +/-  0.00012
-4.563685  +/-  0.000108
-3.695703  +/-  0.00013
-2.936163  +/-  0.000114
-2.318921  +/-  0.000117
-1.760536  +/-  9e-05
-1.190116  +/-  0.000103
-0.557847  +/-  9e-05
0.164858  +/-  0.000116
0.971738  +/-  0.000114
1.780297  +/-  0.00013
2.336514  +/-  0.000108
2.036568  +/-  0.00012
-0.065047  +/-  8.4e-05
-0.007883  +/-  0.000104
0.957441  +/-  8.9e-05
8.474117  +/-  8.6e-05
-3.218124  +/-  0.000108
-3.776693  +/-  0.000101
-3.221805  +/-  0.000143
-2.708513  +/-  0.000118
-2.30082  +/-  0.000107
-1.934909  +/-  9.2e-05
-1.553032  +/-  9.9e-05
-1.112094  +/-  9.9e-05
-0.579719  +/-  9.2e-05
0.063222  +/-  0.000107
0.806411  +/-  0.000118
1.567676  +/-  0.000143
2.098461  +/-  0.000102
1.809237  +/-  0.000108
-0.211802  +/-  7.7e-05
0.049268  +/-  7.9e-05
-0.432213  +/-  4.9e-05
9.605401  +/-  8.1e-05
-2.152056  +/-  7.2e-05
-2.964976  +/-  9.9e-05
-2.646331  +/-  0.000123
-2.337419  +/-  0.000112
-2.110247  +/-  9e-05
-1.911737  +/-  0.000101
-1.694185  +/-  8.5e-05
-1.422561  +/-  0.0001
-1.06849  +/-  8.6e-05
-0.607816  +/-  0.000101
-0.025445  +/-  8.9e-05
0.667224  +/-  0.000114
1.389742  +/-  0.000122
1.899131  +/-  0.0001
1.618458  +/-  7.3e-05
-0.336392  +/-  8.2e-05
0.085427  +/-  5.8e-05
-1.548656  +/-  7.7e-05
10.073253  +/-  8.7e-05
-1.279487  +/-  7.6e-05
-2.185481  +/-  0.000122
-2.026434  +/-  0.000105
-1.877822  +/-  0.000108
-1.800395  +/-  7e-05
-1.743271  +/-  9.5e-05
-1.664743  +/-  8e-05
-1.536585  +/-  7.8e-05
-1.336394  +/-  7.7e-05
-1.042788  +/-  7.6e-05
-0.635161  +/-  9.9e-05
-0.099812  +/-  6.6e-05
0.552192  +/-  0.000107
1.242697  +/-  0.000105
1.734051  +/-  0.000122
1.460325  +/-  7.6e-05
-0.43998  +/-  8.4e-05
0.106888  +/-  7.6e-05
-2.365068  +/-  0.000105
9.9707  +/-  7.6e-05
-0.616402  +/-  0.000106
-1.477469  +/-  0.000137
-1.406802  +/-  0.000113
-1.375258  +/-  0.000118
-1.416925  +/-  8.3e-05
-1.475739  +/-  9.2e-05
-1.511969  +/-  8.4e-05
-1.502036  +/-  7.5e-05
-1.429042  +/-  8.3e-05
-1.276601  +/-  7.5e-05
-1.026308  +/-  8.5e-05
-0.658824  +/-  9.2e-05
-0.160565  +/-  8.2e-05
0.458375  +/-  0.000119
1.122302  +/-  0.000113
1.59851  +/-  0.000137
1.330679  +/-  0.000106
-0.524255  +/-  8e-05
0.118596  +/-  0.000106
-2.887268  +/-  8e-05
9.411964  +/-  7.5e-05
-0.159058  +/-  0.000114
-0.86491  +/-  0.000123
-0.820184  +/-  0.000116
-0.865497  +/-  0.000123
-0.997068  +/-  0.000108
-1.147793  +/-  9.3e-05
-1.276416  +/-  9e-05
-1.361729  +/-  8.7e-05
-1.390993  +/-  9.4e-05
-1.352714  +/-  9.4e-05
-1.232993  +/-  8.8e-05
-1.014426  +/-  9e-05
-0.677851  +/-  9.2e-05
-0.209217  +/-  0.000106
0.382616  +/-  0.000123
1.02439  +/-  0.000116
1.487944  +/-  0.000124
1.225396  +/-  0.000115
-0.591259  +/-  7.1e-05
0.124223  +/-  8.7e-05
-3.143337  +/-  5.7e-05
8.516703  +/-  7.5e-05
0.109534  +/-  9.8e-05
-0.359493  +/-  9.4e-05
-0.288783  +/-  0.000107
-0.375154  +/-  0.000108
-0.569798  +/-  0.000109
-0.790335  +/-  8.5e-05
-0.991181  +/-  8.2e-05
-1.15147  +/-  8.4e-05
-1.261106  +/-  9.1e-05
-1.31252  +/-  8.4e-05
-1.296372  +/-  8.9e-05
-1.19951  +/-  8.4e-05
-1.004609  +/-  8.1e-05
-0.692191  +/-  8.8e-05
-0.247493  +/-  0.000108
0.321925  +/-  0.000109
0.945136  +/-  0.000107
1.398149  +/-  9.2e-05
1.140571  +/-  9.8e-05
-0.643232  +/-  7.4e-05
0.126341  +/-  3.9e-05
-3.174347  +/-  5.8e-05
7.398787  +/-  9.2e-05
0.214075  +/-  7.4e-05
0.036307  +/-  8.7e-05
0.173922  +/-  0.000106
0.077166  +/-  9.3e-05
-0.156621  +/-  9.3e-05
-0.427075  +/-  7.6e-05
-0.682221  +/-  6.9e-05
-0.899888  +/-  6.6e-05
-1.071229  +/-  7.8e-05
-1.191438  +/-  6.6e-05
-1.254956  +/-  6.5e-05
-1.253001  +/-  7.6e-05
-1.172369  +/-  6.7e-05
-0.995417  +/-  7.1e-05
-0.702156  +/-  7.5e-05
-0.277042  +/-  9.4e-05
0.273645  +/-  9.3e-05
0.881169  +/-  0.000106
1.325386  +/-  8.7e-05
1.072627  +/-  7.5e-05
-0.682456  +/-  9.1e-05
0.126639  +/-  5.8e-05
-3.026854  +/-  9.3e-05
6.159251  +/-  0.000101
0.182664  +/-  7.5e-05
0.326451  +/-  0.000115
0.561301  +/-  0.000116
0.47949  +/-  0.000104
0.227341  +/-  9.6e-05
-0.075455  +/-  7.9e-05
-0.369166  +/-  8.5e-05
-0.629064  +/-  6.6e-05
-0.846399  +/-  7.5e-05
-1.01804  +/-  7.4e-05
-1.141231  +/-  6e-05
-1.210872  +/-  7.4e-05
-1.21802  +/-  7.4e-05
-1.149096  +/-  6.6e-05
-0.985997  +/-  8.4e-05
-0.708177  +/-  8e-05
-0.299323  +/-  9.5e-05
0.235498  +/-  0.000105
0.829599  +/-  0.000116
1.266404  +/-  0.000115
1.018383  +/-  7.2e-05
-0.711136  +/-  9.8e-05
0.126145  +/-  9.8e-05
-2.747391  +/-  0.000106
4.882662  +/-  7.5e-05
0.043706  +/-  8.9e-05
0.519033  +/-  0.000134
0.871823  +/-  0.00011
0.825104  +/-  0.000114
0.572186  +/-  0.00011
0.252299  +/-  9.4e-05
-0.066311  +/-  0.000104
-0.355483  +/-  8.5e-05
-0.605668  +/-  8e-05
-0.814503  +/-  9.3e-05
-0.981102  +/-  8.8e-05
-1.103168  +/-  8.5e-05
-1.175375  +/-  9.3e-05
-1.188343  +/-  8e-05
-1.128021  +/-  8.4e-05
-0.975831  +/-  0.000104
-0.710696  +/-  9.3e-05
-0.315581  +/-  0.000109
0.205571  +/-  0.000114
0.787989  +/-  0.00011
1.218438  +/-  0.000134
0.975072  +/-  9.3e-05
-0.73131  +/-  7.7e-05
0.125424  +/-  9.8e-05
-2.378828  +/-  4.8e-05
3.636071  +/-  5.2e-05
-0.176085  +/-  0.000113
0.624491  +/-  0.00013
1.107571  +/-  7.2e-05
1.111292  +/-  9.8e-05
0.872125  +/-  0.000107
0.548153  +/-  8.7e-05
0.216388  +/-  9.9e-05
-0.091035  +/-  8.4e-05
-0.363112  +/-  6.5e-05
-0.597525  +/-  8.4e-05
-0.794482  +/-  9e-05
-0.953645  +/-  8.5e-05
-1.072477  +/-  8.6e-05
-1.145175  +/-  8.5e-05
-1.161854  +/-  6.5e-05
-1.108005  +/-  8.4e-05
-0.964618  +/-  0.0001
-0.710134  +/-  8.7e-05
-0.32687  +/-  0.000107
0.182273  +/-  9.8e-05
0.754313  +/-  7.1e-05
1.17917  +/-  0.00013
0.940341  +/-  0.000112
-0.744785  +/-  5.6e-05
0.124739  +/-  5.6e-05
-1.95832  +/-  4.8e-05
2.469703  +/-  9.3e-05
-0.45283  +/-  0.000126
0.654315  +/-  0.000117
1.273047  +/-  5.2e-05
1.338267  +/-  8.6e-05
1.12451  +/-  9.6e-05
0.807347  +/-  7.1e-05
0.472395  +/-  7.7e-05
0.156044  +/-  7.1e-05
-0.128807  +/-  4.5e-05
-0.379344  +/-  5.3e-05
-0.596247  +/-  6.5e-05
-0.780433  +/-  5.7e-05
-0.931366  +/-  5.6e-05
-1.046014  +/-  6.6e-05
-1.118045  +/-  5.3e-05
-1.137108  +/-  4.5e-05
-1.088288  +/-  7.1e-05
-0.952206  +/-  7.6e-05
-0.706889  +/-  7e-05
-0.334076  +/-  9.6e-05
0.164287  +/-  8.6e-05
0.726899  +/-  5.2e-05
1.146685  +/-  0.000117
0.912232  +/-  0.000125
-0.753117  +/-  9.4e-05
0.124172  +/-  4.9e-05
-1.516458  +/-  0.000119
1.418691  +/-  0.000137
-0.76597  +/-  0.000115
0.620157  +/-  0.000111
1.374257  +/-  0.000113
1.508306  +/-  0.000125
1.329018  +/-  0.000114
1.027603  +/-  9.8e-05
0.697819  +/-  9e-05
0.380361  +/-  9.3e-05
0.0903  +/-  9e-05
-0.168673  +/-  8.2e-05
-0.397237  +/-  8.3e-05
-0.597002  +/-  7.8e-05
-0.768772  +/-  7.1e-05
-0.911532  +/-  7.9e-05
-1.021715  +/-  8.2e-05
-1.092503  +/-  8.2e-05
-1.113142  +/-  8.9e-05
-1.068389  +/-  9.3e-05
-0.93856  +/-  9e-05
-0.70134  +/-  9.8e-05
-0.337955  +/-  0.000114
0.150521  +/-  0.000125
0.704377  +/-  0.000113
1.119418  +/-  0.000111
0.889142  +/-  0.000117
-0.757598  +/-  0.000134
0.123715  +/-  0.000119
-1.077273  +/-  0.000115
0.505316  +/-  8.8e-05
-1.098339  +/-  6.9e-05
0.53327  +/-  0.000105
1.418035  +/-  0.000154
1.625072  +/-  0.000152
1.486991  +/-  0.000115
1.208486  +/-  0.000116
0.890761  +/-  0.000108
0.578697  +/-  0.000101
0.289669  +/-  0.000112
0.028502  +/-  0.0001
-0.205135  +/-  9.7e-05
-0.413119  +/-  0.000104
-0.597071  +/-  0.000101
-0.757361  +/-  9.8e-05
-0.892447  +/-  0.000104
-0.998266  +/-  9.7e-05
-1.067593  +/-  0.000102
-1.08935  +/-  0.000113
-1.048038  +/-  0.000101
-0.923737  +/-  0.000108
-0.693849  +/-  0.000115
-0.339156  +/-  0.000115
0.140071  +/-  0.000152
0.68563  +/-  0.000154
1.096109  +/-  0.000105
0.869785  +/-  6.5e-05
-0.759275  +/-  9.1e-05
0.123318  +/-  0.000107
-0.658744  +/-  0.000125
-0.25864  +/-  0.000155
-1.435965  +/-  0.00019
0.404182  +/-  0.000219
1.411568  +/-  0.000239
1.693105  +/-  0.000205
1.60093  +/-  0.00014
1.350893  +/-  0.000134
1.050797  +/-  0.000127
0.749462  +/-  0.00011
0.466583  +/-  0.000135
0.208276  +/-  0.000119
-0.025205  +/-  0.000111
-0.235685  +/-  0.00013
-0.425202  +/-  0.000117
-0.595016  +/-  9.5e-05
-0.744996  +/-  0.000117
-0.873107  +/-  0.00013
-0.974872  +/-  0.000111
-1.04274  +/-  0.000118
-1.065389  +/-  0.000135
-1.027127  +/-  0.00011
-0.907861  +/-  0.000127
-0.684767  +/-  0.000133
-0.338241  +/-  0.00014
0.132189  +/-  0.000205
0.669755  +/-  0.00024
1.075755  +/-  0.000219
0.85315  +/-  0.00019
-0.758971  +/-  0.000156
0.122927  +/-  0.000122

MSE whole data set =  264.1223048828792
R2 whole data set =  0.7235460655404388

Resampling:

Mean MSE on train data =  263.88865406424895
Mean MSE on test data =  267.7669202721644

Mean R2 on train data =  0.7235953064632124
Mean R2 on test data =  0.717788814336195

***********************************************
